swid,ref_idvl_id,exprnc_id,tkt_mod_id,new_ats_gst_id,new_sls_txn_id,new_sls_txn_dssn_id,old_sls_txn_id,old_sls_txn_dssn_id,new_ats_prod_id,new_prod_ds,new_price_subtyp_nm,new_tkt_vld_strt_dt,new_tkt_exp_d,old_tkt_vld_strt_dt,old_tkt_exp_dt,new_atsr_tkt_id,old_ats_prod_id,orig_prod_ds,orig_price_subtyp_nm,old_atsr_tkt_id,old_sls_txn_dt,new_sls_txn_dt,sls_txn_typ_cd,net_sls_am,ti2_txn_idvl_id,GST_ID,MINOR_GST_IN,EML_NULL_IN,ADDR_NULL_IN,ST_CD,ADDR_PSTL_CD,CNTRY_ID,RSDNC_CD,SOCAL_IN,FLRES_IN,US_TERR_IN,DMA_CD,DMA_DESC,DMA_DVSN_NM,DMR_RGN_NM,HSHOLD_LIFESTAGE,DVC_MBR_IN,DVC_LEAD_IN,DLR_ACTV_AP_IN,DLR_LPSD_AP_IN,DLR_LPSD_AP_DAYS,WDW_ACTV_AP_IN,WDW_LPSD_AP_IN,WDW_LPSD_AP_DAYS,ABD_INHOUSE_IN,AUL_INHOUSE_IN,BCH_INHOUSE_IN,DCL_INHOUSE_IN,DLR_INHOUSE_IN,WDW_INHOUSE_IN,ABD_PST_STY_IN,ABD_PST_STY_CNT,ABD_MAX_PST_STY_DT,AUL_PST_STY_IN,AUL_PST_STY_CNT,AUL_MAX_PST_STY_DT,BCH_PST_STY_IN,BCH_PST_STY_CNT,BCH_MAX_PST_STY_DT,DCL_PST_STY_IN,DCL_PST_STY_CNT,DCL_MAX_PST_STY_DT,DLR_PST_STY_CNT,DLR_MAX_PST_STY_DT,DLR_PST_STY_IN,DLR_GNH_PST_STY_IN,DLR_GNH_PST_STY_CNT,DLR_GNH_MAX_PST_STY_DT,WDW_PST_STY_IN,WDW_PST_STY_CNT,WDW_MAX_PST_STY_DT,ABD_BKNG_IN,ABD_MAX_BKNG_DT,AUL_BKNG_IN,AUL_MAX_BKNG_DT,BCH_BKNG_IN,BCH_MAX_BKNG_DT,DCL_BKNG_IN,DCL_MAX_BKNG_DT,DLR_BKNG_IN,DLR_MAX_BKNG_DT,WDW_BKNG_IN,WDW_MAX_BKNG_DT,ABD_FUT_STY_IN,ABD_MIN_FUT_ARVL_DT,AUL_FUT_STY_IN,AUL_MIN_FUT_ARVL_DT,BCH_FUT_STY_IN,BCH_MIN_FUT_ARVL_DT,DCL_FUT_STY_IN,DCL_MIN_FUT_ARVL_DT,DLR_FUT_STY_IN,DLR_MIN_FUT_ARVL_DT,DLR_GNH_FUT_STY_IN,DLR_GNH_MIN_FUT_ARVL_DT,WDW_FUT_STY_IN,WDW_MIN_FUT_ARVL_DT,ABD_CNCL_IN,ABD_MAX_CNCL_DT,AUL_CNCL_IN,AUL_MAX_CNCL_DT,BCH_CNCL_IN,BCH_MAX_CNCL_DT,DCL_CNCL_IN,DCL_MAX_CNCL_DT,DLR_CNCL_IN,DLR_MAX_CNCL_DT,WDW_CNCL_IN,WDW_MAX_CNCL_DT,AUL_SHOP_IN,AUL_MAX_SHP_DT,BCH_SHOP_IN,BCH_MAX_SHP_DT,DLR_SHOP_IN,DLR_MAX_SHP_DT,WDW_SHOP_IN,WDW_MAX_SHP_DT,ABD_HR_IN,ABD_MAX_HR_DT,AUL_HR_IN,AUL_MAX_HR_DT,DCL_HR_IN,DCL_MAX_HR_DT,DLR_HR_IN,DLR_MAX_HR_DT,WDW_HR_IN,WDW_MAX_HR_DT,ABD_CLTRL_IN,ABD_MAX_CLTRL_DT,AUL_CLTRL_IN,AUL_MAX_CLTRL_DT,DCL_CLTRL_IN,DCL_MAX_CLTRL_DT,DLR_CLTRL_IN,DLR_MAX_CLTRL_DT,WDW_CLTRL_IN,WDW_MAX_CLTRL_DT,DLR_STKFIG_IN,DLR_MAX_STKFIG_DT,WDW_STKFIG_IN,WDW_MAX_STKFIG_DT,DLR_DINE_IN,DLR_MAX_DINE_DT,WDW_DINE_IN,WDW_MAX_DINE_DT,DLR_PFE_IN,DLR_MAX_PFE_DT,WDW_PFE_IN,WDW_MAX_PFE_DT,REG_IN,MAX_REG_DT,AUL_DPI_PHOTO_IN,AUL_MAX_ACTV_CAPTR_DT,DLR_DPI_PHOTO_IN,DLR_MAX_ACTV_CAPTR_DT,WDW_DPI_PHOTO_IN,WDW_MAX_ACTV_CAPTR_DT,DS_ORD_IN,DS_MAX_ORD_DT,DVA_ENG_IN,DVA_MAX_ENG_DT,EML_POS_RESP_IN,MAX_EML_POS_RESP_DT,MAX_INTRCT_DT,GST_PROMO_DM,ABD_GST_PROMO_DM,AUL_GST_PROMO_DM,DCL_GST_PROMO_DM,DLR_GST_PROMO_DM,DVC_GST_PROMO_DM,WDW_GST_PROMO_DM,GST_PROMO_EM,ABD_GST_PROMO_EM,AUL_GST_PROMO_EM,DCL_GST_PROMO_EM,DLR_GST_PROMO_EM,DVC_GST_PROMO_EM,DVCMBR_GST_PROMO_EM,WDW_GST_PROMO_EM,WDW_GST_PROMO_FBCA,ABD_MAX_PST_NGHT_CNT_2YR,ABD_PST_STY_CNT_2YR,ABD_MAX_PST_NGHT_CNT,AUL_MAX_PST_NGHT_CNT_2YR,AUL_PST_STY_CNT_2YR,AUL_LST_STY_MTH_2YR,AUL_MAX_PST_NGHT_CNT,DCL_LST_STY_CTGY_2YR,DCL_MAX_PST_NGHT_CNT_2YR,DCL_LST_PORT_2YR,DCL_PST_STY_CNT_2YR,DCL_LST_REGN_2YR,DCL_MAX_PST_NGHT_CNT,DCL_PST_STY_HGHST_CTGY,DCL_CSTWY_CLB_STS,DLR_MAX_PST_NGHT_CNT_2YR,DLR_LST_STY_CTGY_2YR,DLR_PST_STY_CNT_2YR,DLR_LST_STY_MTH_2YR,DLR_MAX_PST_NGHT_CNT,DLR_PST_STY_HGHST_CTGY,WDW_MAX_PST_NGHT_CNT_2YR,WDW_LST_STY_CTGY_2YR,WDW_PST_STY_CNT_2YR,WDW_LST_STY_MTH_2YR,WDW_MAX_PST_NGHT_CNT,WDW_PST_STY_HGHST_CTGY,ABD_GTM_VPC,ABD_DAYS_TO_ARVL,ABD_DAYS_TO_ARVL_CTGRY,ABD_FUT_ARVL_MTH,ABD_PST_STY_42_DAY_IN,ABD_LST_STY_DAY_SINCE_CNT,ABD_LST_STY_YRS_SINCE_CTGRY,ABD_RCNT_STY_42_DAY_IN,BCH_GTM_VPC,BCH_DAYS_TO_ARVL,BCH_DAYS_TO_ARVL_CTGRY,BCH_FUT_ARVL_MTH,BCH_PST_STY_42_DAY_IN,BCH_LST_STY_DAY_SINCE_CNT,BCH_LST_STY_YRS_SINCE_CTGRY,BCH_RCNT_STY_42_DAY_IN,WDW_GTM_VPC,WDW_DAYS_TO_ARVL,WDW_DAYS_TO_ARVL_CTGRY,WDW_FUT_ARVL_MTH,WDW_PST_STY_42_DAY_IN,WDW_LST_STY_DAY_SINCE_CNT,WDW_LST_STY_YRS_SINCE_CTGRY,WDW_RCNT_STY_42_DAY_IN,DCL_GTM_VPC,DCL_DAYS_TO_ARVL,DCL_DAYS_TO_ARVL_CTGRY,DCL_FUT_ARVL_MTH,DCL_PST_STY_42_DAY_IN,DCL_LST_STY_DAY_SINCE_CNT,DCL_LST_STY_YRS_SINCE_CTGRY,DCL_RCNT_STY_42_DAY_IN,DLR_GTM_VPC,DLR_DAYS_TO_ARVL,DLR_DAYS_TO_ARVL_CTGRY,DLR_FUT_ARVL_MTH,DLR_PST_STY_42_DAY_IN,DLR_LST_STY_DAY_SINCE_CNT,DLR_LST_STY_YRS_SINCE_CTGRY,DLR_RCNT_STY_42_DAY_IN,AUL_PST_STY_42_DAY_IN,AUL_GTM_VPC,AUL_DAYS_TO_ARVL,AUL_DAYS_TO_ARVL_CTGRY,AUL_FUT_ARVL_MTH,AUL_RCNT_STY_42_DAY_IN,AUL_LST_STY_DAY_SINCE_CNT,AUL_LST_STY_YRS_SINCE_CTGRY,DLR_AP_STATUS,WDW_AP_STATUS,AUL_RCNT_SHOP_IN,AUL_DAYS_SINCE_SHOP,BCH_RCNT_SHOP_IN,BCH_DAYS_SINCE_SHOP,DLR_RCNT_SHOP_IN,DLR_DAYS_SINCE_SHOP,WDW_RCNT_SHOP_IN,WDW_DAYS_SINCE_SHOP,WDW_ACTV_TP_TKT_IN,MVMCP_VALID_IN,MNSSHP_VALID_IN,DLR_ACTV_TP_TKT_IN,CAST_MBR_IN,CAST_MBR_ADDR_IN
{82C08CAA-E7BC-40F0-B311-39AB15B1132C},3355435306,CAFEF00D650200000000000311908472,148500236,9.3025E+15,494640638,507428247,493513915,506287929,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,11/18/18,11/18/18,11/17/18,11/14/18,652301960,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,651463697,11/4/18,11/14/18,G,0,3270138907,3355435306,N,N,N,PA,15224,USA,N,N,N,N,508,PITTSBURGH,Mid-Atlantic,Northeast,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/5/18,N,?,N,?,N,?,N,?,N,?,Y,11/5/18,11/5/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{89DFC0AA-0EAE-45CA-AE99-4AF5E4C5A460},3371037033,CAFEF00D650200000000000122774028,151215281,9.30041E+15,506968491,519890357,503781785,516668588,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,3/6/19,3/6/19,3/4/19,3/5/19,660805429,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,658501845,2/3/19,3/5/19,G,0,456104839,3371037033,N,N,N,NC,28027,USA,N,N,N,N,517,CHARLOTTE,South Atlantic,South,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/4/08,N,?,N,?,Y,5/26/17,Y,5/26/17,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/2/08,N,?,N,?,N,?,N,?,N,?,Y,8/1/17,8/1/17,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{87A57777-5C9D-4A41-96C1-EC5139564ADF},388198326,CAFEF00D650200000000000353933319,152036416,9.30223E+15,510164043,523119825,506343345,519258707,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,4/3/19,4/3/19,4/5/19,4/1/19,662993054,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,660319493,2/27/19,4/1/19,G,3.2,3323099685,388198326,N,N,N,KY,40165,USA,N,N,N,N,529,LOUISVILLE,East South Central,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/3/19,N,?,N,?,N,?,N,?,N,?,N,?,1/3/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{CD81F6E7-F1F3-4426-B72E-010C426CC6A9},825235053,CAFEF00D650200000000000349774704,150940767,7.60122E+15,505809446,518719151,505354240,518258191,54636,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,2/21/19,2/27/19,2/19/19,2/25/19,660037138,53644,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,659708476,2/18/19,2/22/19,G,16.19,2918941738,825235053,N,N,N,WI,53045,USA,N,N,N,N,617,MILWAUKEE,East North Central,Midwest,CORE,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,Y,1,10/25/14,0,?,N,N,0,?,Y,2,2/25/19,N,?,N,?,N,?,Y,6/27/14,N,?,Y,12/16/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/14/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/23/19,Y,1/8/14,N,?,N,?,N,?,N,?,N,?,Y,2/11/19,2/25/19,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,7,Deluxe Oceanview Stateroom with Verandah,SILVER,?,?,0,?,?,?,6,Moderate,1,2,7,Moderate,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,119,less_one_year,N,?,?,?,?,Y,1703,4+_years,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{75DFCEFC-4DA5-4AB1-A753-CF4BF53C7986},3345326739,CAFEF00D650200000000000359605898,151658413,9.30703E+15,508718616,521659293,503104942,515984368,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,3/20/19,3/20/19,3/27/19,3/20/19,662047880,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,658037527,1/27/19,3/20/19,G,3.2,3345326738,3345326739,N,N,N,VA,22304,USA,N,N,N,N,511,"WASHINGTON, DC (HAGRSTWN)",South Atlantic,South,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/25/19,N,?,N,?,N,?,N,?,N,?,N,?,1/25/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{03672111-D813-4086-8830-C568D7904F3E},2184314667,CAFEF00D650200000000000364354108,150752842,9.30731E+15,504995243,517895865,504787717,517685798,53520,1 DAY PARK HPR FL EXCH AGES(10+) EXPIRES,DELTA,2/20/19,2/20/19,2/18/19,2/15/19,659497958,53520,1 DAY PARK HPR FL EXCH AGES(10+) EXPIRES,DELTA,659318711,2/13/19,2/15/19,G,0,3362439107,2184314667,N,N,N,FL,33067,USA,N,N,Y,N,528,MIAMI-FT. LAUDERDALE,South Atlantic,Florida,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/13/19,N,?,N,?,N,?,N,?,N,?,N,?,2/13/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{7D5C2014-8F25-401F-A6B5-9844E4428145},2679250875,CAFEF00D650200000000000032697825,148674053,9.30862E+15,495508229,508304551,494900180,507690465,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/18/19,1/24/19,1/19/19,11/21/18,652897830,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,652522873,11/16/18,11/21/18,G,2.54,2679250874,2679250875,N,N,N,CA,33122,CRI,I,N,N,N,528,MIAMI-FT. LAUDERDALE,South Atlantic,Florida,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,10/16/17,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/17/19,N,?,N,?,Y,8/24/16,N,?,N,?,Y,1/18/19,N,?,N,?,N,?,1/18/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{8AE82C70-4817-4E25-A82C-704817BE25C2},3257876814,CAFEF00D650200000000000053511990,148154244,9.30763E+15,492748994,505513233,491764670,504517141,53345,2 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,10/28/18,10/31/18,10/29/18,10/29/18,650971352,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,650405411,10/19/18,10/28/18,G,175.13,2322215659,3257876814,N,N,N,DF,5130,MEX,I,N,N,N,?,?,?,?,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/17/15,N,?,N,?,N,?,N,?,N,?,N,?,7/17/15,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{53139098-7630-474F-BAEA-9B9B8A46ABAA},3170751428,CAFEF00D650200000000000058235431,149873405,9.30301E+15,501289973,514149731,500858412,513713369,54103,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,1/10/19,1/10/19,1/12/19,1/10/19,656929055,54163,1 DAY (1 THEME PARK) EXCH AGES(10+) EXPIRES,DELTA,656489753,1/6/19,1/10/19,G,0,3170751427,3170751428,N,N,N,SP,05412-002,BRA,I,N,N,N,?,?,?,?,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/19/18,N,?,N,?,N,?,N,?,N,?,N,?,7/19/18,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{1B20EC50-CD22-4784-A0EC-50CD22C784C4},2073888874,CAFEF00D650200000000000005541346,150833518,9.30062E+15,505363538,518267489,505271835,518174835,53379,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,3/17/19,3/25/19,2/17/19,2/18/19,659724907,53379,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,659606666,2/17/19,2/18/19,G,0,2073888873,2073888874,N,N,N,IA,52317,USA,N,N,N,N,637,CEDAR RAPIDS-WTRLO-IWC&DUB,West North Central,Midwest,TWEEN,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,2,3/24/19,N,?,N,?,N,?,N,?,N,?,Y,8/17/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/17/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/8/14,N,?,N,?,N,?,N,?,N,?,Y,9/18/18,3/24/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,6,Deluxe Villa,2,3,6,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,less_one_year,N,?,?,?,?,Y,92,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{0ABE5232-20C1-4A6A-AD60-9C4AC364AF3D},3463916433,CAFEF00D650200000000000049705533,153782433,7.10441E+15,517317999,530763175,517317516,530762692,59509,1 DAY (1 THEME PARK) FL AGES(10+) EXPIRES,DELTA,6/8/19,6/8/19,6/15/19,6/7/19,667734586,59509,1 DAY (1 THEME PARK) FL AGES(10+) EXPIRES,DELTA,667733984,6/7/19,6/7/19,G,0,2001971803,3463916433,N,N,N,FL,33178,USA,N,N,Y,N,528,MIAMI-FT. LAUDERDALE,South Atlantic,Florida,Unknown,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,5/23/16,N,?,N,?,Y,10/13/11,N,?,N,?,N,?,N,?,N,?,Y,3/9/17,3/9/17,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{E41723C2-0305-4821-BB74-CAABE9409D93},2151177287,CAFEF00D650200000000000112731910,150727749,7.60091E+15,504882843,517782231,502906409,515783702,53381,6 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,5/25/19,5/25/19,5/26/19,2/14/19,659374942,53351,3 DAY PARK HOPPER AGES(10+) EXPIRES,DELTA,657925198,1/25/19,2/14/19,G,135.45,372441272,2151177287,N,N,N,GA,30016,USA,N,N,N,N,524,ATLANTA,South Atlantic,South,TWEEN,N,Y,N,N,?,Y,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,16,6/2/19,N,?,N,?,N,?,N,?,N,?,Y,5/27/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/5/18,N,?,N,?,N,?,Y,6/1/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/11/14,Y,8/11/14,N,?,N,?,N,?,Y,1/21/13,N,?,N,?,Y,1/22/13,N,?,N,?,N,?,N,?,N,?,Y,11/17/18,6/2/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,6,Moderate,6,11,6,Moderate,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,Advocate,?,?,?,N,22,less_one_year,Y,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,Active,N,?,N,?,N,?,Y,23,N,N,N,N,N,N
